id,first_name,last_name,campus,cursus,gender,region,entry_level,exit_level,entry_date,exit-date
c278da2d-a078-42bc-8722-5bad8290e267,Guthrie,Cheatle,Distanciel,M.Eng2,homme,France,3,5,2017-06-09,2020-03-05
5e3883bf-4955-4f0d-b16d-1099f47dc5e0,Darda,Rainger,Rennes,B.Eng1,homme,UK,3,3,2022-11-23,2024-04-06
6f651bad-f7bb-477b-8a21-0072644c1152,Melvin,Pell,Tours,M.Eng1,femme,France,3,4,2019-09-07,2021-09-26
0fccf23d-d9e1-413b-aba2-f3e06a4be069,June,Waghorn,Distanciel,B.Eng2,femme,France,3,4,2017-03-02,2019-03-22
38c8fbdf-1ff1-4f85-be6c-da5370fa168d,Hetty,Mation,Paris,B.Eng3,homme,UK,3,4,2019-07-17,2021-08-05
a68a2b9c-301e-4bac-960b-c49488ee1082,Alfie,Kilmurray,Caen,B.Eng2,homme,UK,3,5,2018-04-22,2021-01-16
455bc8bf-9e62-4685-966d-b2cc61f9fcf5,Ernaline,Agnolo,Distanciel,B.Eng3,homme,France,3,5,2021-09-30,2024-06-26
55e149a8-74ac-4169-8227-31ca26d97280,Golda,Epsly,Tours,B.Eng3,homme,France,4,5,2017-06-07,2019-06-27
9081cb83-8e65-497e-9d69-d56fe22def4f,Alford,Parrish,Paris,B.Eng1,homme,UK,4,4,2018-11-12,2020-03-26
462f4753-e261-47d8-b5bc-76a27c5b62ba,Agretha,Gustus,Distanciel,B.Eng2,homme,UK,2,2,2020-07-02,2021-11-14
8d11681f-de38-4561-bead-f3478ca3046b,Esdras,Ellsworthe,Lille,M.Eng1,homme,UK,1,3,2021-05-25,2024-02-19
15ad24b3-a750-40bc-93a9-7182a03ef6f5,Aloise,Downing,Tours,B.Eng3,femme,UK,1,1,2020-11-27,2022-04-11
d340b0ed-8ba7-464c-8096-0daa0d33d4f2,Rodrique,Full,Caen,M.Eng2,femme,UK,2,5,2017-11-28,2021-05-01
47bf5736-353e-4e73-97aa-32ebd4ab2f0d,Clementius,Kirby,Tours,M.Eng2,femme,France,4,4,2021-11-04,2023-03-19
0fd43cea-dab0-4069-895b-9389659aa012,Chere,Bloy,Rennes,M.Eng1,femme,UK,3,4,2019-08-10,2021-08-29
99314d5a-0181-4e36-8ed6-17a4f460e2f2,Berkie,Challiss,Lyon,B.Eng3,femme,UK,1,2,2022-08-10,2024-08-29
75f6eb12-c1d8-43f4-918d-0efeb32b8827,Royal,Franzoli,Lyon,M.Eng2,femme,UK,1,3,2022-08-25,2025-05-21
d658753a-c0d8-4df0-b191-fcc1652ec7a9,Fredrika,Billing,Distanciel,B.Eng1,femme,UK,3,5,2020-05-04,2023-01-29
e81919f3-fab7-432a-befb-5c9a67e27b43,Sheri,Belshaw,Rennes,M.Eng1,femme,France,1,5,2018-07-11,2022-08-19
e3a85a2b-5f94-4338-95eb-efcf9ea2c5a7,Vida,Westphal,Caen,M.Eng1,homme,UK,1,3,2018-01-15,2020-10-11
fec54dfd-e6b9-45b5-8822-69efc1d5ce84,Mattie,Cohane,Lille,M.Eng2,femme,France,4,4,2020-04-13,2021-08-26
95129302-5c10-48ff-aa4a-2ccd69344502,Gillan,Thieme,Caen,M.Eng2,femme,UK,4,5,2019-10-16,2021-11-04
6c593966-d048-45dc-97db-81f893d8bef1,Luci,Ferrieroi,Caen,M.Eng2,femme,France,3,5,2018-04-08,2021-01-02
5eb7357e-799b-494e-8a9f-8a3d17f93256,Andrei,Donet,Rennes,B.Eng2,femme,France,2,4,2017-01-02,2019-09-29
3b0e1c6d-ad12-40f3-aada-d8eaef35bd0a,Sid,Creeboe,Caen,B.Eng2,homme,UK,3,4,2022-08-09,2024-08-28
cb992a29-69a3-4aff-84bb-6b5076b52660,Linea,Eneas,Rennes,B.Eng3,femme,UK,1,5,2021-07-30,2025-09-07
a37800e7-c136-4b3b-8699-93381325cd25,Fitz,Chetter,Caen,B.Eng3,homme,UK,2,2,2020-02-10,2021-06-24
a952f49f-7250-4342-b422-166da10fa73d,Isabelle,Peckitt,Rennes,M.Eng1,homme,UK,1,4,2021-11-07,2025-04-10
fc291e20-e110-43e0-b660-8a16ff678f9f,Talia,Klimczak,Paris,B.Eng2,femme,France,2,5,2017-03-28,2020-08-29
def90527-14bd-4631-90f7-5b339dd43448,Flossie,Oag,Lille,M.Eng1,femme,France,2,5,2019-05-10,2022-10-11
cfd2c9ea-bdbd-4485-baee-1def21bc8d03,Gusta,Winning,Lille,B.Eng3,homme,France,3,5,2018-08-22,2021-05-18
5692c807-907f-409a-be23-8abd826a91ad,Alden,Line,Caen,M.Eng1,femme,France,3,5,2022-12-06,2025-09-01
df5b1b50-de26-41e5-8603-a014da688267,Iseabal,Heinemann,Lyon,B.Eng3,femme,UK,2,3,2021-11-10,2023-11-30
9fd04284-6a1e-40bd-baf0-73ec2b75a874,Laverne,Arlow,Caen,B.Eng2,femme,UK,3,5,2022-10-15,2025-07-11
8006efa3-f22a-42dc-93e3-3ebf477d535c,Olenka,Janaway,Paris,B.Eng2,homme,UK,4,5,2019-12-29,2022-01-17
12d37696-9a9d-4230-971b-5a5c3d9f145c,Lynelle,Kinforth,Tours,B.Eng2,femme,France,1,1,2020-05-27,2021-10-09
14740338-b201-43a1-a390-a740cc9e780a,Gino,Popeley,Tours,B.Eng1,femme,France,3,5,2020-06-15,2023-03-12
2cf92caa-16a7-45e4-bb56-e88d5df27328,Jocelyn,Merriott,Rennes,B.Eng1,femme,France,1,5,2017-08-10,2021-09-18
8dca27bc-a573-4c39-845f-16ee420ef4cf,Valentia,Blenkinsop,Lille,B.Eng3,femme,France,2,4,2017-04-09,2020-01-04
2f6fee2c-56ab-411b-8aa4-2cfc221f6c13,Gideon,Questier,Paris,M.Eng2,femme,France,2,4,2019-02-12,2021-11-08
2e715a83-6e53-49b1-a8dd-7de5e415ce87,Hermina,Bramsom,Tours,B.Eng1,femme,UK,3,5,2020-06-15,2023-03-12
d9f15085-0948-4567-8ecc-571a6ea5f909,Ilse,McGennis,Distanciel,B.Eng3,femme,France,4,4,2021-04-06,2022-08-19
b2a4b47d-ab92-4348-86ba-45087acc3523,Andrus,Victory,Lyon,M.Eng2,femme,France,3,5,2020-01-02,2022-09-28
6f88ae04-060c-446d-ac2a-13dfcb6e6132,Robinet,Tarrier,Rennes,B.Eng1,homme,UK,1,5,2017-05-20,2021-06-28
14315814-ca38-4aa6-97c1-ac6b8288e666,Farlay,Tansill,Lille,B.Eng3,femme,UK,4,4,2018-08-06,2019-12-19
9a5f71ca-a4a6-4a97-9bf3-e9cd480e1d60,Caril,Renad,Distanciel,B.Eng2,homme,UK,1,3,2021-08-15,2024-05-11
a85e7cc5-3436-41fe-a8f3-4a1d637cd589,Kevin,Entwisle,Tours,B.Eng2,homme,UK,2,4,2022-03-15,2024-12-09
01f2c1cc-ec90-4532-8962-ff043423a9df,Gwenette,Boustead,Lille,M.Eng1,femme,France,4,5,2021-08-06,2023-08-26
3c5ddd7d-64d2-492f-adb1-8c6e7efbab85,Yehudit,Chadney,Lyon,M.Eng1,femme,France,4,5,2019-04-20,2021-05-09
9934b955-0d9a-4b03-99f6-1c3b2c6ca732,Vin,Felder,Caen,B.Eng1,homme,France,3,3,2022-03-22,2023-08-04
26dee0c2-6fe1-4662-a81c-b6b336d81e0f,Griswold,Kohn,Rennes,B.Eng2,homme,UK,4,4,2022-09-17,2024-01-30
8ed801d8-01b3-4d5d-b169-bda482612ab0,Hildegarde,Witling,Tours,B.Eng2,femme,France,1,1,2022-09-29,2024-02-11
b403a67c-477e-4ac7-a95c-996a2821ba3a,Davide,Sennett,Caen,M.Eng1,femme,France,4,5,2018-04-20,2020-05-09
e5c839f9-1455-4768-b11a-6fadd2166179,Alyda,Setterfield,Rennes,B.Eng2,homme,UK,1,2,2019-12-20,2022-01-08
83bba1d9-5616-4d88-a9de-777fa353aa69,Jolyn,Peres,Paris,M.Eng1,femme,UK,2,3,2021-04-29,2023-05-19
8cc5b4da-db35-4a8b-900c-38d14e89ee21,Kirby,Simes,Lyon,B.Eng1,femme,UK,3,3,2020-06-18,2021-10-31
4f26372f-dcd1-4664-b1cb-5121304ef2f8,Camel,Savil,Distanciel,B.Eng1,homme,France,1,4,2021-09-06,2025-02-07
f08463da-a941-4e7d-8d06-8d75e165fd0b,Eryn,Ambrozik,Lyon,B.Eng1,homme,UK,3,3,2022-09-11,2024-01-24
a74a0b5c-8269-4e60-8a86-74f095413cab,Felecia,Pigot,Rennes,M.Eng1,homme,France,2,3,2017-08-13,2019-09-02
8a0d509a-2666-4525-9811-fe86e5ddef70,Lona,Stride,Lille,B.Eng2,femme,UK,1,3,2021-08-01,2024-04-27
f44f2fa6-232e-461a-9148-c39555241d4f,Marna,Garfield,Tours,B.Eng1,femme,UK,2,2,2022-04-27,2023-09-09
3a37ac35-8ae5-4d41-8488-1bf85d6c18bf,Daisi,Quigg,Distanciel,M.Eng2,femme,France,2,5,2019-03-09,2022-08-10
26bc1ba1-3df7-49f9-ae5f-e0cf03664776,Olav,Lambarton,Paris,M.Eng2,femme,France,4,5,2022-09-05,2024-09-24
cc120c6d-66f7-4846-8769-494ea9d70478,Rosana,Bwy,Rennes,B.Eng1,femme,UK,3,4,2019-08-01,2021-08-20
d0b3f9b8-6726-4ebb-9fcb-e7bf4c2395ee,Carleen,Joris,Distanciel,B.Eng2,femme,France,1,5,2022-01-04,2026-02-12
57b35616-a069-4f86-b40f-6f8fe5c31015,Nick,Gallifont,Lille,M.Eng1,femme,France,1,5,2022-02-04,2026-03-15
8a17094b-fca5-4bd5-af8f-3385e0ee6d4a,Hodge,Growcott,Distanciel,B.Eng1,femme,France,4,5,2020-06-25,2022-07-15
bb82554a-25c2-4d3c-82d3-7831cb43146d,Odele,Manueau,Lille,B.Eng2,femme,France,4,5,2017-03-24,2019-04-13
eaf7c521-74b7-40ed-9066-d208eb4086ee,Fidelio,Boak,Caen,M.Eng2,homme,France,2,4,2017-10-22,2020-07-18
7a25b7af-2790-4b77-affd-c5f1d6bfb012,Allard,Clothier,Lille,B.Eng2,femme,UK,2,3,2021-05-23,2023-06-12
405f2809-dd7c-451f-aead-d3023155d5dd,Sapphira,Woollcott,Paris,B.Eng1,femme,UK,4,5,2017-10-25,2019-11-14
25cd64e2-d6e9-451d-9891-7c0da8864785,Devonna,Philipeau,Paris,B.Eng1,homme,UK,2,4,2017-01-14,2019-10-11
0dd0ce08-7417-438e-bc77-08f0dd0ac936,Marsh,Heintze,Distanciel,B.Eng2,homme,France,1,5,2019-11-12,2023-12-21
2232840e-d68b-40c6-9072-6bd83d808069,Sher,Dane,Caen,B.Eng3,homme,UK,2,4,2018-07-25,2021-04-20
b66fe5fc-bb0b-49f5-9f56-5d5f44b20da0,Norina,Crichton,Lyon,B.Eng1,homme,UK,2,3,2022-05-22,2024-06-10
30480f71-d230-45c6-839d-ba66a3cde78a,Tadd,Yashnov,Rennes,M.Eng2,homme,UK,3,5,2017-09-25,2020-06-21
7ec3a447-c972-4587-a19f-36f6c11795ed,Dreddy,Netting,Rennes,B.Eng2,femme,France,3,4,2017-02-10,2019-03-02
550cdba6-11ad-4c9e-970b-068248b49bcf,Timmie,Dolphin,Lyon,B.Eng3,homme,France,3,4,2020-08-06,2022-08-26
0c835f28-8176-4c39-a98f-91a819e0dbdb,Shelagh,Coverly,Paris,M.Eng2,femme,France,4,5,2017-04-06,2019-04-26
4ac6aad6-c6a2-44c4-9055-92e6cf04c3e2,Duke,Lovie,Tours,B.Eng3,femme,France,4,5,2022-03-17,2024-04-05
320db2ed-bc25-46db-9e69-44b562e7e65d,Laurene,Ortner,Lille,B.Eng3,femme,UK,3,3,2018-02-05,2019-06-20
37583666-eac1-45b5-833d-f428b8152364,Kermie,Flannery,Lille,M.Eng1,homme,UK,2,4,2018-09-03,2021-05-30
4fdc9c79-5c26-4bfd-872c-da7d02c44acf,Bette-ann,Assiratti,Lyon,M.Eng1,homme,France,3,4,2019-08-21,2021-09-09
74258e6b-0852-40d0-a67d-c8189866a3fb,Ave,Frondt,Tours,M.Eng2,femme,France,1,2,2021-09-24,2023-10-14
7bfc5786-9707-409f-a764-a518588c6bbf,Arline,Konert,Rennes,B.Eng2,femme,UK,2,3,2022-07-14,2024-08-02
413e6606-84fa-4ae4-ae7b-416854e4596e,Guglielmo,Leppo,Distanciel,B.Eng3,femme,France,4,5,2021-04-19,2023-05-09
376fc538-2b19-4096-8ca1-ce43e027c3ef,Tedman,Sedgmond,Paris,M.Eng2,homme,UK,2,4,2020-10-24,2023-07-21
75fdc47c-494f-43fb-8845-b9def952a775,Brien,Tuther,Caen,B.Eng2,femme,UK,3,5,2017-10-09,2020-07-05
a40c2d7a-7d84-4482-8937-98baa724c62d,Pattie,Derx,Lille,B.Eng3,femme,UK,3,3,2019-05-05,2020-09-16
4e7c8fb7-9d08-456d-a09b-65496459cc63,Idell,MacChaell,Tours,M.Eng1,femme,UK,1,2,2022-11-02,2024-11-21
d07b015a-3023-49b9-a4e5-178dd4a960f2,Gabriel,Pinare,Caen,B.Eng2,femme,UK,3,4,2018-05-22,2020-06-10
b3b48589-8d38-42b6-a6df-84a3adf35b3a,Husain,Chesser,Lyon,M.Eng1,homme,UK,4,4,2021-10-18,2023-03-02
f48a3497-2719-4246-9990-692902fde00b,Sid,Manklow,Caen,B.Eng1,femme,UK,4,5,2019-05-25,2021-06-13
1b04492c-b154-49fe-b757-6bc17159d60b,Dynah,Wolters,Rennes,B.Eng2,homme,UK,1,1,2021-04-24,2022-09-06
d142421e-dafe-4ed4-93ec-f96aaef69e9f,Whittaker,Collison,Paris,B.Eng1,femme,France,3,4,2021-06-08,2023-06-28
4d0b6157-4927-4f73-884b-7f7cb1e56482,Earvin,Sargint,Paris,M.Eng1,homme,UK,4,4,2021-11-17,2023-04-01
bd71b092-e714-4d52-83e2-c3502bf70cab,Glori,Muncie,Lille,B.Eng3,femme,UK,1,3,2018-01-16,2020-10-12
8c12865f-71dc-48f9-b4cf-263feff7c1e6,Chuck,Denty,Paris,M.Eng2,homme,France,4,5,2017-12-06,2019-12-26
d99fb094-bb1a-4d61-a5da-216271d58c1b,Hilary,Lingwood,Lyon,B.Eng3,femme,France,4,5,2017-01-09,2019-01-29
85e84e6b-a441-4f94-8b1b-9f4cc7af6a33,Nessi,Quogan,Caen,B.Eng2,homme,France,1,3,2018-09-22,2021-06-18
ffcf8c6c-bb6c-4424-8f31-cf77d94491c3,Norry,Polo,Paris,M.Eng2,femme,UK,2,5,2021-01-05,2024-06-08
5f60b0d9-ef0e-4b04-8c26-2101f1fa87aa,Felipa,Duckinfield,Rennes,M.Eng2,homme,France,3,4,2018-01-22,2020-02-11
98b0e232-9952-485c-9a28-58a0a6da7644,Costanza,Stranahan,Distanciel,B.Eng3,femme,France,1,3,2018-02-21,2020-11-17
50fb6b72-3a73-4144-9698-8b471039fd3c,Harlie,Cagan,Tours,B.Eng2,femme,UK,3,3,2022-02-13,2023-06-28
40d679de-2536-4f03-b544-b6f098e2f8bb,Melloney,Honack,Caen,B.Eng1,homme,France,1,3,2022-09-26,2025-06-22
10ae632c-211f-4f35-a04c-ee93edee1066,Curtice,Gehringer,Distanciel,M.Eng1,homme,UK,4,4,2022-09-16,2024-01-29
77cdda73-9bda-49d8-a3ae-dc0b6f5b4c54,Dulcia,Pankettman,Lille,B.Eng3,femme,UK,3,4,2021-10-06,2023-10-26
2fd8ddf2-c5ce-4d9a-b8eb-75c6f12f8d25,Alonso,Givens,Paris,M.Eng1,homme,France,4,4,2022-06-11,2023-10-24
137c5d7c-1ceb-4fe4-9d44-0b0d86d2a4d7,Aura,Nolin,Distanciel,B.Eng3,femme,UK,3,5,2021-12-21,2024-09-16
7f59a172-b3e4-4ba0-85f7-befd94ebc543,Leda,Heatlie,Caen,M.Eng2,femme,UK,4,4,2021-11-19,2023-04-03
7f7c2773-28b8-4507-b148-48d585dd3538,Raeann,Gallelli,Lyon,B.Eng1,femme,France,4,4,2019-04-01,2020-08-13
7aa4bfda-d577-42c3-bd8b-79c5347c27c2,Nadia,Udey,Lyon,M.Eng2,homme,France,3,4,2017-11-22,2019-12-12
d1230277-81ec-49e2-bdb4-fe3b8223aa1f,Clo,Tremmil,Distanciel,B.Eng2,homme,UK,2,5,2018-04-18,2021-09-19
fb1365d1-e915-4c4e-89a8-ce094c98723c,Shermy,Minci,Lyon,B.Eng1,homme,France,2,5,2017-12-21,2021-05-24
0fe35f23-cb8b-4d27-962d-17d27ab10461,Lonny,Boater,Distanciel,M.Eng2,femme,France,4,4,2021-11-18,2023-04-02
d91d96ad-2402-42d3-ab08-43ff0442960b,Tyson,Prise,Rennes,B.Eng3,femme,UK,4,5,2020-02-18,2022-03-09
c8a4e0c6-ddd2-49e5-a07e-e31d10f6759b,Bern,Tugman,Caen,M.Eng2,homme,UK,1,3,2020-04-30,2023-01-25
34af3ddb-e742-4daa-b658-57c759ff3736,Danyelle,Frowen,Paris,B.Eng1,homme,France,2,3,2020-11-04,2022-11-24
cfed9992-2079-4bb8-953a-33e86c86fe11,Bryn,Orwin,Tours,B.Eng3,femme,UK,1,3,2021-12-27,2024-09-22
66179715-4eea-4319-a302-53e766e51386,Hew,Edelheid,Distanciel,B.Eng3,femme,France,4,4,2017-08-18,2018-12-31
3cfa69cc-77b1-4d06-a39b-e3bb97d388a3,William,Willmer,Distanciel,M.Eng2,homme,UK,4,4,2018-11-26,2020-04-09
c731ac73-61e7-427f-844c-ad11f45db153,Tamma,MacClenan,Lyon,B.Eng2,homme,France,2,3,2018-12-13,2021-01-01
93e9b475-b2cf-4147-b57f-d5258b687049,Kelly,Chavrin,Lyon,M.Eng1,femme,France,4,5,2019-03-25,2021-04-13
2138ddec-7ef5-43ec-a80a-9c32c174f61a,Charlean,Dutson,Rennes,M.Eng2,femme,UK,1,1,2018-02-07,2019-06-22
be1faa83-1ef4-470e-b812-be4894b7e06b,Jeno,Biggans,Caen,B.Eng2,femme,France,2,5,2020-12-18,2024-05-21
7c9d5f5b-bdd5-41ad-8fa9-1eae4db244eb,Carr,Vause,Caen,B.Eng2,femme,France,4,4,2017-08-06,2018-12-19
0852a98f-1ec0-4784-b883-2114479e69b1,Silvio,Tasseler,Rennes,B.Eng1,femme,France,2,2,2020-05-19,2021-10-01
51d7a613-eb0e-48ea-bc6e-7843bace5100,Marlane,Witcombe,Tours,B.Eng1,homme,France,3,5,2022-02-13,2024-11-09
579f956b-7de2-4e3d-8979-123346cad79d,Delora,Myles,Lille,B.Eng1,femme,UK,4,4,2021-10-15,2023-02-27
4d94a5ca-a42e-4381-94bb-d76556f995d7,Willyt,Breach,Caen,B.Eng1,homme,France,2,2,2022-11-25,2024-04-08
7e6e171e-8445-4a34-b5c2-5ee9b7c17929,Farlay,Sainsbury,Lyon,B.Eng1,femme,UK,4,4,2021-01-01,2022-05-16
9619aa43-7e2c-4e91-933e-6327cd247c0d,Carolynn,Gelly,Rennes,B.Eng2,femme,UK,3,5,2022-11-08,2025-08-04
537ec60a-70ae-495d-9289-e4067cc591e4,Valaria,Marrow,Lille,B.Eng3,femme,France,3,3,2018-03-22,2019-08-04
d93794d5-a029-49ba-8e78-1d0208482e5e,Roshelle,Korous,Tours,B.Eng2,homme,UK,2,2,2017-02-17,2018-07-02
cf33a92c-6c5d-4426-85e3-883642da121a,Lem,Tuffell,Lyon,B.Eng2,femme,UK,1,1,2019-09-23,2021-02-04
1e00fe9a-6594-4d19-bfd6-c55ed73b6554,Lauryn,Dohmann,Caen,M.Eng2,femme,UK,2,2,2019-06-29,2020-11-10
f57e6e60-078e-44e5-864f-c3b154217b8b,Sonnie,Ainscough,Lille,B.Eng1,homme,UK,4,5,2021-02-16,2023-03-08
4d3d62c4-bf29-40f5-a540-c6cca8418cc7,Merrilee,Pauluzzi,Tours,B.Eng1,homme,France,4,5,2022-04-09,2024-04-28
9e7ead0c-0946-481d-bad2-0dd370277f7a,Delila,Placstone,Lille,B.Eng2,homme,UK,1,5,2018-02-06,2022-03-17
9b096b5c-e194-4469-bfc4-957f6d907460,Maudie,Bockler,Rennes,B.Eng1,homme,France,3,3,2022-11-01,2024-03-15
844630c0-5a87-454e-b9cc-65b5cadc856b,Poppy,Gierok,Distanciel,B.Eng3,femme,France,2,3,2017-09-30,2019-10-20
b4b17c57-d9aa-4af4-b99c-ba2504427a9b,Loraine,Joss,Paris,B.Eng3,femme,France,1,3,2019-07-15,2022-04-10
c305b65e-d9e5-4aa6-be80-4e35b7e19462,Courtney,Graffin,Distanciel,B.Eng2,femme,France,3,5,2018-02-23,2020-11-19
54507d87-b66c-447d-a8ca-980aff349a01,Ursola,Saenz,Lyon,B.Eng1,femme,UK,4,4,2021-06-17,2022-10-30
9f41bf7f-9bfa-47e0-a9b6-78faac91c880,Anne,Bestwerthick,Paris,M.Eng2,femme,UK,3,4,2019-10-27,2021-11-15
28088e94-784e-4b9f-bc54-e331339368dc,Isidoro,Padley,Distanciel,M.Eng1,homme,UK,1,4,2017-12-16,2021-05-19
ff44e023-fee6-409a-bcda-15b215a372f5,Allyce,Tippings,Lille,M.Eng2,homme,France,4,5,2022-10-10,2024-10-29
d59cb8ee-c907-42ba-a95d-fb6a6180a2a5,Nisse,Serrell,Caen,B.Eng3,homme,UK,2,4,2017-02-18,2019-11-15
7a40bcec-1c74-483a-9801-3692b3c35c9e,Chrotoem,Chace,Lille,B.Eng2,homme,UK,1,2,2018-01-18,2020-02-07
c6461436-2df5-4e3c-a671-ab6083750fd1,Florella,Greguoli,Tours,B.Eng1,homme,France,3,4,2017-11-30,2019-12-20
0712ada4-71bc-465d-b2a4-a8fb612ca2c7,Cornelius,Morsom,Caen,M.Eng1,homme,UK,4,4,2021-08-08,2022-12-21
72bfb358-f921-44a9-9047-c2ef9599d382,Crichton,Vankov,Lille,B.Eng2,femme,France,1,4,2019-02-18,2022-07-22
a9c2965b-2b4a-4da3-ae25-67edb0258e15,Nicolina,Mollin,Tours,B.Eng3,femme,UK,3,4,2020-08-18,2022-09-07
5be026be-7098-4d60-9560-fa60a471515a,Ciro,Asbrey,Rennes,M.Eng2,femme,UK,4,5,2020-08-30,2022-09-19
dc1226fc-cafd-4ca8-9cfb-70bec770256b,Wolf,Blenkhorn,Lyon,B.Eng1,femme,France,2,4,2022-01-15,2024-10-11
8fd73d76-4c95-4ef7-addd-e094ee7e7d1c,Etty,Spottiswoode,Lyon,M.Eng1,homme,UK,3,5,2022-04-24,2025-01-18
07a9e462-8071-4447-835d-11d7b9877e12,Charley,Vanichkov,Paris,M.Eng1,homme,UK,3,4,2018-03-27,2020-04-15
21c7f3ff-0849-46c2-99ef-cd154a90e675,Carlyle,Twelvetree,Caen,M.Eng1,homme,UK,4,5,2018-02-02,2020-02-22
4d6174c3-3235-4361-af17-24ccb12424f3,Clim,Simoens,Rennes,B.Eng1,femme,UK,3,4,2018-10-12,2020-10-31
db2222f7-15e5-47dc-be4b-2607d2cb2381,Corrine,Ruske,Paris,B.Eng3,homme,UK,1,5,2017-07-07,2021-08-15
23c9e8b7-93bc-42de-b884-1c7dadcbee4f,Eugene,Toulch,Distanciel,M.Eng1,homme,UK,2,3,2017-11-13,2019-12-03
9b6c8fc9-91d5-4f43-8086-b21349b814cc,Chiquita,Sidry,Lille,M.Eng2,homme,UK,4,5,2022-07-30,2024-08-18
de6da468-360a-409b-8dfc-9de930a69b00,Alic,Fereday,Caen,B.Eng2,femme,UK,2,3,2017-07-19,2019-08-08
b5fd11ac-ad3d-4e97-bff9-ea3b970a5b99,Nicol,Coulbeck,Lille,M.Eng2,femme,France,3,5,2022-11-01,2025-07-28
c2abc0f5-4c0d-495e-9120-6c47b9dfa813,Xenia,Mighele,Lyon,M.Eng1,homme,France,2,5,2017-08-20,2021-01-21
4ebc73c9-2967-4360-9b7d-e5cd6a2c0aec,Gearard,Corkitt,Lille,M.Eng1,femme,UK,2,2,2022-08-11,2023-12-24
b1ad9278-cbb5-4075-80f1-b7daa8be877f,Nonie,Matfin,Lyon,M.Eng1,femme,France,1,4,2022-08-05,2026-01-06
635f0fbf-fa96-4ace-8265-94557b86867c,Ibby,Eyton,Rennes,B.Eng2,homme,UK,2,4,2020-07-26,2023-04-22
6f3587b7-b52e-4fd0-92df-77042e391aa3,Kathye,Redbourn,Distanciel,B.Eng2,homme,France,1,2,2019-11-30,2021-12-19
44ad98d4-d82e-4c29-9f3d-4c7250fecbc3,Panchito,Abramson,Tours,B.Eng2,femme,France,2,5,2018-02-27,2021-07-31
26ce7e01-6621-42c4-9731-963956551a3b,Ruggiero,Harring,Paris,M.Eng2,femme,UK,3,3,2017-11-09,2019-03-24
3bba37d8-b4ff-44d8-8a47-28df5422b55f,Nicolas,Filippozzi,Caen,M.Eng2,homme,France,4,5,2017-04-08,2019-04-28
ad588db4-85ad-4875-87f7-cfe0626799a0,Rik,Gaskin,Rennes,M.Eng1,femme,France,4,4,2022-07-22,2023-12-04
d0fdd7b0-0114-48ae-8ca2-82e0d22e8267,Seamus,Geraudy,Distanciel,M.Eng2,femme,UK,1,2,2021-09-19,2023-10-09
c9abe505-558a-4723-a868-cea66d32aa69,Kelsy,Caulket,Caen,B.Eng2,homme,UK,2,3,2021-01-02,2023-01-22
8bfec16f-73f7-4da0-9845-60c78aa49959,Jenine,Buckell,Paris,M.Eng2,femme,France,4,5,2021-09-02,2023-09-22
4ec64e7e-27b9-4d9b-99ed-1c3dcc6adaac,Othella,Kemm,Lille,B.Eng3,homme,France,2,4,2022-06-19,2025-03-15
cee4cd8f-9525-4b55-a2c8-66f318cf3bff,Obadias,Lansly,Caen,M.Eng2,homme,France,1,1,2018-11-30,2020-04-13
c90c3fa7-1e35-4329-b56a-bdc94cdf18a1,Thom,Conahy,Lille,B.Eng1,homme,France,2,2,2021-05-08,2022-09-20
7fc519ce-b8ac-4d6f-85dc-312a568ea4b9,Thor,Whipple,Distanciel,B.Eng3,femme,France,3,5,2022-02-15,2024-11-11
88678268-fab1-4099-8c66-2a011d696174,Alethea,Bloxam,Tours,B.Eng3,homme,UK,3,5,2020-09-01,2023-05-29
2bf17ac7-1952-498d-ba15-c2a2842fa442,Kirbie,Gavagan,Distanciel,B.Eng1,homme,UK,3,5,2022-03-10,2024-12-04
35005cd1-8123-472c-8faa-84498912c5dd,Gayel,Coate,Tours,M.Eng2,homme,France,4,4,2017-05-18,2018-09-30
e8904437-feb3-414a-9d0b-857c4046176d,Hendrick,Longhirst,Lille,M.Eng1,femme,France,2,5,2022-09-14,2026-02-15
11966434-975b-40ea-9316-637934695c71,Diarmid,Passler,Lille,M.Eng1,homme,UK,4,5,2022-12-11,2024-12-30
100046eb-d640-456d-95e5-04d52221f90d,Howard,Crosio,Distanciel,B.Eng2,homme,France,3,4,2019-06-09,2021-06-28
6e627e90-447d-4089-bc9e-5ff1118194f4,Terra,Aspinwall,Distanciel,M.Eng2,femme,France,2,4,2020-02-24,2022-11-20
a51bf395-1b4c-45a8-a6ab-9a7fa3d478cc,Toma,Edrich,Caen,B.Eng2,homme,UK,4,4,2019-07-08,2020-11-19
33b59dbc-52e1-426d-b282-bd17c62e19ed,Phineas,Cavie,Tours,B.Eng1,femme,France,1,2,2018-05-03,2020-05-22
7469d85d-97cc-466a-b086-d736248a5a08,Sutherland,Jenkyn,Lille,M.Eng1,homme,UK,2,3,2021-06-15,2023-07-05
1dc8b6c7-b444-4760-b7ad-d0faefee0388,Horten,Jeakins,Tours,B.Eng2,homme,UK,2,5,2019-11-29,2023-05-02
01ae479e-8f47-48af-aa32-0a75bd6e1759,Moritz,Riste,Lille,M.Eng1,homme,UK,2,3,2021-07-07,2023-07-27
3df3eab3-bd0c-44f8-b098-42cb7ead791b,Brandais,Blazey,Rennes,M.Eng1,femme,France,2,2,2019-07-25,2020-12-06
